757210:-0.109170444 0.033432353 -0.08356942 -0.122293875 0.054190822 0.07392708 -0.041911595 -0.09108526 0.059708387 0.3852991
10150:0.21044406 -0.037733935 0.024830114 0.019990027 0.033880096 0.06862885 0.3163153 0.23509558 -0.1193865 -0.060320877
3540:-0.031164495 -0.041304234 -0.19420448 -0.124342985 -0.044344712 0.0076564867 0.24179688 0.026644902 0.09833831 0.038497522
6030:0.16589586 -0.08255272 0.019440772 -0.31621915 -0.10572088 0.066318735 -0.07861118 -0.09157208 0.043500982 0.100342214
2400:-0.016962254 -0.0670973 0.011045568 -0.05904214 -0.11219089 -0.16612636 -0.34515467 -0.2395228 -0.12953661 -0.09369807
223830:-4.9248803e-05 -0.26291126 -0.056789823 -0.15615442 -0.17982902 0.092989415 -0.011549861 0.017304085 -0.059076104 0.24873652
1174180:-0.110618904 0.2154732 -0.14445549 -0.047062565 0.18492296 -0.23013161 0.10933007 -0.03691491 -0.063509904 0.3670079
504230:-0.16625375 -0.26450676 -0.022087112 -0.10848706 -0.18293618 -0.18652967 -0.053628657 -0.12278989 0.29058746 0.05921367
1123050:0.23231828 -0.19690533 -0.04506661 -0.1523671 0.14840442 0.09869882 0.27508873 -0.12874663 0.31496918 -0.2635123
1824220:-0.0059321057 -0.13571243 -0.18224163 0.18101542 0.07416431 -0.14637856 0.041783754 -0.017667975 0.11500253 -0.060675852
200710:0.3556162 0.29728857 -0.043045577 -0.051323175 0.12422274 0.26395193 -0.07375513 0.40806842 -0.16773193 -0.15530188
22380:0.024438472 0.036039416 -0.16953215 -0.12596345 0.15171483 0.091256075 0.15258881 0.26267833 0.13522555 0.12376686
2113850:0.2396 -0.17247614 0.21345475 -0.20242682 -0.21624373 0.94006413 -0.21508804 -0.08365982 -0.11082158 0.013522752
523780:0.1059699 -0.0703301 -0.21220943 -0.34006736 -0.17106281 -0.2081777 0.04158739 -0.1571371 -0.24273457 0.010772098
449610:-0.15475155 -0.36440468 0.1022357 -0.17582303 0.06352404 0.10566693 0.4780743 0.13152865 -0.15618396 0.38716078
24800:0.0550948 -0.17845744 0.07011669 0.18504952 -0.043103762 0.21795808 0.26630804 0.09276662 0.02704067 0.067430325
403640:0.027595926 -0.17130288 -0.059322804 -0.11066359 -0.092752986 0.41852537 -0.087711856 -0.007772051 0.13266668 0.07302141
227580:0.22828494 -0.022668026 0.09221661 -0.17516965 -0.018396646 0.23651212 -0.3169632 -0.19186214 0.27120024 -0.14232829
714120:-0.026437968 0.055373725 -0.17771748 0.005030712 0.05692991 -0.3262177 -0.0038150027 -0.1449886 -0.08681142 -0.02191772
248820:0.2330555 -0.3074878 -0.012840759 0.09038175 -0.17057241 0.261222 0.2953777 -0.14597861 0.089264266 0.022291014
1244460:0.06767298 -0.021729216 0.045546353 -0.0043752547 0.14372484 0.28571877 0.04682281 -0.15967709 0.27854496 0.24642149
466630:0.0992136 -0.11105205 -0.09097938 -0.096411966 0.059785366 0.018039284 0.09351118 0.118954435 0.029989904 0.04419643
244730:-0.29358667 0.20894177 -0.09940115 0.12214728 -0.0580857 -0.16801 -0.25922954 -0.00094129937 -0.2344856 -0.11516126
583470:0.23390424 0.21144952 0.21248272 0.1709792 0.3497956 -0.055212554 -0.21930507 -0.11474983 0.056881517 -0.21038334
17440:0.11210506 0.29794556 0.33493143 0.19256715 0.23124602 0.26625526 0.07127036 0.1812387 -0.09614399 0.17388183
394970:0.21975276 -0.08579214 0.472019 -0.1099382 -0.1413529 0.111612566 -0.08527398 0.10136861 0.20089842 0.16316843
255300:0.06936056 -0.027200306 -0.18357061 0.012409383 -0.07353305 -0.2553274 0.0831428 -0.097344585 -0.06772066 -0.22272307
1225570:0.079229616 -0.22525072 0.09938124 0.07389281 -0.14500695 -0.085325815 0.00087326765 -0.28309304 0.09130436 0.1910102
2510710:0.40021342 -0.049802415 0.17406622 -0.02468464 -0.049672112 0.5004725 0.15049294 0.03145556 0.18958451 0.17510071
15280:-0.27361402 0.11452366 -0.25552806 0.081570625 0.052542888 -0.09686883 -0.103488915 -0.057660572 -0.04394824 -0.010865532
108710:-0.22757791 0.09047873 -0.110141635 -0.06646897 0.1838015 0.111554824 0.0802629 0.06367787 0.19273737 0.5009522
813630:-0.033631563 -0.38582438 0.07665917 -0.24578677 -0.2644076 0.3657317 -0.021627698 -0.07042668 0.26725388 -0.044113763
17470:0.25922292 -0.15315038 -0.1611069 0.19808841 -0.11648767 0.22884199 0.39009732 0.17223163 -0.08544003 0.18712662
293260:-0.12746517 0.1376797 0.14059895 0.14755209 -0.025047136 -0.052194886 -0.015368194 0.08359244 -0.20992903 -0.051032215
241930:0.06804758 -0.16523755 -0.26729318 -0.075171135 -0.07014568 -0.17029871 0.30181608 -0.039715245 0.22877963 0.15080988
218680:0.17005184 0.16676463 0.13658687 0.1350491 0.21425387 0.1797659 0.011996258 0.22563751 -0.01272814 -0.2824438
307580:-0.11281323 -0.1630124 0.43394542 0.10347618 0.026374582 0.40399012 0.11022706 0.17140627 0.07501122 -0.085392706
356040:-0.18546367 0.15235962 -0.04460443 -0.026008766 0.08662976 -0.098840386 -0.19230603 -0.025264248 0.032424055 -0.13773663
285330:0.30195627 -0.05626818 -0.033649057 -0.2363575 0.2803418 0.07920974 -0.053734016 -0.23026177 0.45124626 -0.019184409
275100:0.21732104 0.24905932 0.024403201 -0.027803218 0.11171468 0.10145459 -0.2845415 0.11295155 0.07186524 -0.16669516
350080:0.0029975688 0.12063423 0.026769768 0.029115994 0.38542515 0.098207906 0.044699326 0.20048854 0.14398147 0.25564167
313500:0.060645007 0.06908175 0.09279457 -0.12114082 0.1331551 0.07621631 -0.15277645 -0.02469543 0.29100874 0.15426262
287980:0.16906928 0.023590062 0.023034416 -0.109098054 0.188109 -0.2123196 0.26044193 0.17167574 -0.036859885 -0.1465528
296570:0.086227156 0.0036686999 -0.03386384 -0.11009519 -0.1539106 -0.34163082 0.021217778 -0.161594 0.090467446 -0.047227588
1466860:0.20245628 -0.071522355 -0.09444127 -0.1235897 0.021500349 0.23468682 0.17043848 0.19827613 0.15972817 -0.3324975
