210:0.6081961300224066 0.7324698707088828 -1.1417456809431314 -2.1984731554985046 1.5261553460732102 -0.12476611323654652 1.2050679447129369 0.9823232814669609 0.10692837089300156 3.8581718914210796
175:0.553856210433878 0.031077291816473007 0.4108184725046158 -0.013706279918551445 1.0285294549539685 1.0397848933935165 1.0123650268651545 0.5661944877356291 0.7770713772624731 2.3528561256825924
159:0.3975846003741026 -0.20289384992793202 -0.8205953761935234 -0.6259462218731642 0.36807742714881897 0.916092524304986 0.8918817657977343 0.014552555046975613 0.44820357696153224 1.0607332922518253
286:1.5525696547701955 0.16977859288454056 -0.35792762972414494 -1.7989828456193209 0.8462632559239864 0.5707874149084091 0.3294512517750263 0.1389128379523754 1.3304034359753132 -0.7218025699257851
113:0.7974088415503502 -1.4738390310667455 -2.484997231513262 -0.5140076903626323 1.117781350389123 1.2349187722429633 2.6583546167239547 1.1674279868602753 1.0082073211669922 -0.6155672203749418
41:1.7748171631246805 -0.485010982491076 2.0207993388175964 0.7737975157797337 1.269751871470362 2.8894325867295265 0.8350033666938543 1.7264890223741531 0.8146761041134596 -1.2699669655412436
57:-0.2685211952775717 0.21626429539173841 -0.9392439611256123 0.07821938209235668 0.08838815335184336 0.30818563885986805 0.5619269497692585 0.13479466922581196 0.3752714768052101 -0.6150898486375809
50:1.1703235637396574 -0.839885201305151 0.27316434867680073 -0.425066702067852 0.0990640283562243 0.8776059718802571 1.4661154840141535 1.5863484349101782 0.34614919498562813 -2.4517009742558002
23:-0.7075168723240495 0.7920950753614306 -0.015825923532247543 0.5559621257707477 0.09441036311909556 -1.0597498584538698 -0.17828519362956285 0.6250376421958208 0.22878864221274853 -0.9694507028907537
377:1.331588663160801 -0.33946994924917817 -0.1804609876126051 -1.4141551405191422 -0.554972130805254 0.024616824463009834 -0.033045634627342224 -0.24677514284849167 0.4405173398554325 0.4912492036819458
362:0.7545049544423819 -0.5120656248182058 1.1716000381857157 0.5256384592503309 0.7474183384329081 1.4932811316102743 1.6863016486167908 1.2596000526100397 -0.022020273841917515 3.810664340853691
61:1.0021497774869204 -0.4968050941824913 0.23541287519037724 0.16192207857966423 -0.03746175765991211 0.049617379903793335 -0.5414260886609554 -0.6604008944705129 -0.0685189962387085 -0.013344798237085342
411:0.0716829071752727 -1.6826229635626078 -0.4180219005793333 -0.09538216330111027 -0.7254961393773556 0.8058242909610271 -0.3649422684684396 -1.4614131450653076 0.46130033396184444 1.650416387245059
387:0.5279823406599462 -1.3226683847606182 -0.9161565527319908 -0.0451084990054369 -1.1391147300601006 -1.12483287230134 0.7085054395720363 -0.4449449758976698 -0.5072379559278488 0.6122840978205204
64:-1.5727895726449788 -0.6545548178255558 -0.7067645527422428 0.9670700132846832 0.45144251734018326 0.14484473690390587 -0.10681766364723444 -0.030487852171063423 0.532417256385088 0.518056402914226
36:-0.5895500471815467 0.5436387080699205 -0.46048954874277115 -2.0814787968993187 0.3845808079931885 0.4432053044438362 0.6458852645009756 0.49123226664960384 0.6266454951837659 2.1388976387679577
388:-1.2403419762849808 -0.28363415505737066 -0.05231185629963875 -0.08968414925038815 0.2864695191383362 0.8125168653205037 1.2107860492542386 0.30982445925474167 1.5947945527732372 0.28434463404119015
314:-0.39000523649156094 -2.079284058883786 -0.04610231891274452 -2.136411034502089 0.1880900366231799 1.443810970056802 -0.08020821958780289 0.024406276643276215 2.368045996874571 0.6646458934992552
280:0.3520026635378599 -3.05338198505342 -0.5193387847393751 0.18530461192131042 -3.981425177305937 1.7510511758737266 0.10725457686930895 -0.17939094733446836 0.9313577469438314 -0.02860033791512251
212:-0.4734521247446537 -2.5158954858779907 -0.04473888501524925 -0.4409159943461418 -2.7198569774627686 0.7096436657011509 0.3630850426852703 -1.2465201616287231 0.3810246977955103 0.2851068638265133
486:1.4702466204762459 -0.624333446379751 -0.9383113719522953 -1.5528924837708473 0.7258715182542801 -0.6668105870485306 0.09267111215740442 -0.9395614825189114 1.279210103675723 -1.064334575086832
475:4.172261506319046 -1.9682100024074316 -3.7982887644320726 -4.079037131741643 -2.246252308599651 -0.26882345601916313 -0.6488302145153284 -1.6378876343369484 1.1589605589397252 2.7485968857072294
398:1.4029697962105274 -1.0332839526236057 -0.22781833074986935 -0.9561026860028505 1.2710635233670473 -0.627656975761056 1.7169396504759789 -1.122240925207734 2.070792367681861 -0.5544229215011001
278:0.7325311498716474 -0.9082866217941046 0.002292286604642868 1.0467068031430244 0.07667942438274622 0.14427850767970085 0.42542012222111225 -0.1468265876173973 0.4373159222304821 -2.0216493792831898
262:1.633692872710526 0.5154931710567325 -0.20827157609164715 -0.16192345414310694 0.5450680805370212 1.8893506117165089 1.5600965525954962 1.101133125834167 -0.04281393298879266 2.471982241142541
179:1.999342430382967 -1.269319674000144 -0.32716328650712967 -0.5095972782000899 0.41116541624069214 1.848317090421915 -0.3936101533472538 -0.030588408932089806 2.4170233383774757 0.7607164960354567
2:2.0561739318072796 -1.8113249093294144 2.305809101089835 -1.2093846593052149 -1.459416028112173 2.455577085725963 -0.40335757099092007 -1.7375688795000315 2.506563689559698 1.3889871332794428
339:0.9272277681156993 0.20094047114253044 0.1762818554416299 0.12739423662424088 1.6919789351522923 0.8168849386274815 1.0106457509100437 0.09562411904335022 2.3060702309012413 1.0304635055363178
293:-0.18811681680381298 0.535539448261261 -0.1909966617822647 -0.8639444652944803 0.21329000033438206 0.6169916919898242 -0.9710701042786241 -0.5376292783766985 1.3147016502916813 1.1206654477864504
206:0.05439084954559803 -0.058507801964879036 -0.685553515329957 -0.2533254586160183 1.0435165292583406 -0.3350753039121628 -0.22803830914199352 1.0996005448978394 -0.01901351660490036 -1.0160922072827816
192:1.2307906248606741 -0.3372152652591467 -0.9534490704536438 0.8653520941734314 1.852679368108511 -0.6200400330126286 -0.485006470233202 -0.8871495418716222 2.0440589282661676 -0.9607038553804159
